human,model,pseudo_lb,pomc,eamc,linear_program,check_all
0.9010416666666666,0.434375,0.921875,0.840625,0.939375,0.9395833333333333,0.9579166666666666
0.9010416666666666,0.434375,0.9233333333333333,0.83,0.940625,0.9416666666666667,0.9610416666666667
0.9010416666666666,0.434375,0.9216666666666666,0.8389583333333334,0.9466666666666667,0.9458333333333333,0.9560416666666667
0.9010416666666666,0.434375,0.9227083333333334,0.8508333333333333,0.945,0.93,0.9554166666666667
0.9010416666666666,0.434375,0.9225,0.8464583333333333,0.945625,0.9464583333333333,0.9583333333333334
0.9010416666666666,0.434375,0.9229166666666667,0.8316666666666667,0.9472916666666666,0.9460416666666667,0.9610416666666667
0.9010416666666666,0.434375,0.923125,0.8422916666666667,0.9416666666666667,0.9414583333333333,0.9570833333333333
0.9010416666666666,0.434375,0.9225,0.825625,0.9454166666666667,0.9441666666666667,0.9589583333333334
0.9010416666666666,0.434375,0.9222916666666666,0.85375,0.9391666666666667,0.9314583333333334,0.958125
0.9010416666666666,0.434375,0.9235416666666667,0.8425,0.9433333333333334,0.9408333333333333,0.9583333333333334
