human,model,pseudo_lb,pomc,eamc,linear_program,check_all
0.7091666666666666,0.434375,0.8620833333333333,0.78625,0.8716666666666667,0.870625,0.9222916666666666
0.7091666666666666,0.434375,0.8614583333333333,0.7760416666666666,0.8683333333333333,0.8585416666666666,0.921875
0.7091666666666666,0.434375,0.8870833333333333,0.781875,0.8658333333333333,0.870625,0.9235416666666667
0.7091666666666666,0.434375,0.8770833333333333,0.7739583333333333,0.865625,0.868125,0.92125
0.7091666666666666,0.434375,0.8664583333333333,0.7652083333333334,0.8620833333333333,0.861875,0.9235416666666667
0.7091666666666666,0.434375,0.85875,0.7716666666666666,0.865625,0.8691666666666666,0.918125
0.7091666666666666,0.434375,0.8641666666666666,0.7558333333333334,0.8591666666666666,0.8579166666666667,0.918125
0.7091666666666666,0.434375,0.8610416666666667,0.7747916666666667,0.860625,0.8572916666666667,0.9216666666666666
0.7091666666666666,0.434375,0.8660416666666667,0.7764583333333334,0.8695833333333334,0.869375,0.921875
0.7091666666666666,0.434375,0.853125,0.7695833333333333,0.863125,0.861875,0.9214583333333334
