human,model,pseudo_lb,pomc,eamc,linear_program,check_all
0.91875,0.434375,0.9670833333333333,0.810625,0.8891666666666667,0.7591666666666667,0.9941666666666666
0.91875,0.434375,0.969375,0.8108333333333333,0.888125,0.691875,0.9927083333333333
0.91875,0.434375,0.9554166666666667,0.8120833333333334,0.8920833333333333,0.7397916666666666,0.9916666666666667
0.91875,0.434375,0.9608333333333333,0.805,0.8835416666666667,0.7252083333333333,0.9925
0.91875,0.434375,0.9633333333333334,0.8120833333333334,0.8939583333333333,0.7375,0.9929166666666667
0.91875,0.434375,0.9697916666666667,0.8020833333333334,0.8864583333333333,0.7322916666666667,0.9929166666666667
0.91875,0.434375,0.9645833333333333,0.8033333333333333,0.8925,0.7058333333333333,0.991875
0.91875,0.434375,0.968125,0.8058333333333333,0.8925,0.7410416666666667,0.9939583333333334
0.91875,0.434375,0.9716666666666667,0.815625,0.8852083333333334,0.72625,0.993125
0.91875,0.434375,0.9639583333333334,0.8102083333333333,0.896875,0.7552083333333334,0.9929166666666667
