human,model,pseudo_lb,pomc,eamc,linear_program,check_all
0.7091666666666666,0.434375,0.8564583333333333,0.760625,0.8602083333333334,0.8589583333333334,0.91875
0.7091666666666666,0.434375,0.8633333333333333,0.7552083333333334,0.8572916666666667,0.8522916666666667,0.919375
0.7091666666666666,0.434375,0.876875,0.7670833333333333,0.8635416666666667,0.8566666666666667,0.9172916666666666
0.7091666666666666,0.434375,0.883125,0.7766666666666666,0.8639583333333334,0.8683333333333333,0.920625
0.7091666666666666,0.434375,0.861875,0.75375,0.8545833333333334,0.8522916666666667,0.9177083333333333
0.7091666666666666,0.434375,0.8589583333333334,0.76875,0.8647916666666666,0.8708333333333333,0.9145833333333333
0.7091666666666666,0.434375,0.859375,0.7733333333333333,0.8604166666666667,0.866875,0.9191666666666667
0.7091666666666666,0.434375,0.8614583333333333,0.76625,0.865,0.8710416666666667,0.919375
0.7091666666666666,0.434375,0.874375,0.7625,0.8683333333333333,0.8622916666666667,0.9177083333333333
0.7091666666666666,0.434375,0.8664583333333333,0.7595833333333334,0.8670833333333333,0.8597916666666666,0.92
