human,model,pseudo_lb,pomc,eamc,linear_program,check_all
0.7091666666666666,0.434375,0.900625,0.8125,0.9060416666666666,0.9091666666666667,0.9291666666666667
0.7091666666666666,0.434375,0.900625,0.8145833333333333,0.9083333333333333,0.910625,0.9291666666666667
0.7091666666666666,0.434375,0.900625,0.8166666666666667,0.9114583333333334,0.9110416666666666,0.9291666666666667
0.7091666666666666,0.434375,0.9002083333333334,0.8172916666666666,0.9077083333333333,0.9135416666666667,0.9291666666666667
0.7091666666666666,0.434375,0.900625,0.81875,0.906875,0.9072916666666667,0.9291666666666667
0.7091666666666666,0.434375,0.900625,0.8135416666666667,0.9089583333333333,0.9114583333333334,0.9291666666666667
0.7091666666666666,0.434375,0.9008333333333334,0.8227083333333334,0.9064583333333334,0.9120833333333334,0.9291666666666667
0.7091666666666666,0.434375,0.9008333333333334,0.814375,0.91,0.909375,0.9291666666666667
0.7091666666666666,0.434375,0.900625,0.8183333333333334,0.9114583333333334,0.9091666666666667,0.9291666666666667
0.7091666666666666,0.434375,0.9002083333333334,0.8139583333333333,0.9085416666666667,0.9114583333333334,0.9291666666666667
