human,model,pseudo_lb,pomc,eamc,linear_program,check_all
0.943125,0.434375,0.995625,0.7889583333333333,0.8,0.2916666666666667,0.99875
0.943125,0.434375,0.9947916666666666,0.7758333333333334,0.790625,0.236875,0.9989583333333333
0.943125,0.434375,0.9945833333333334,0.7991666666666667,0.794375,0.2552083333333333,0.99875
0.943125,0.434375,0.9939583333333334,0.7810416666666666,0.7839583333333333,0.23625,0.9989583333333333
0.943125,0.434375,0.9941666666666666,0.7777083333333333,0.7904166666666667,0.24166666666666667,0.9989583333333333
0.943125,0.434375,0.994375,0.784375,0.7870833333333334,0.2635416666666667,0.99875
0.943125,0.434375,0.9960416666666667,0.7772916666666667,0.8029166666666666,0.23020833333333332,0.9991666666666666
0.943125,0.434375,0.993125,0.779375,0.7970833333333334,0.25895833333333335,0.9991666666666666
0.943125,0.434375,0.99625,0.77625,0.7804166666666666,0.239375,0.9989583333333333
0.943125,0.434375,0.9939583333333334,0.7783333333333333,0.803125,0.27875,0.9989583333333333
