0,47,0,0,0,0,0,0,0,3,0,0.0033061332069337,0.0013517726911231,0.1344711184501648,0.293935477733612,0.0441570281982421,0.1244235783815383,0.38406902551651,0.007580408360809,0.0062667950987815,0.0004386893997434
0,51,0,0,0,0,0,0,0,0,0,0.98143470287323,4.340883606346324e-05,0.0143774515017867,0.0004572697216644,0.000210915444768,5.951640196144581e-05,1.500380221841624e-06,0.0001928458368638,0.0029241954907774,0.0002981595462188
8,0,0,0,0,0,0,0,1,52,0,0.0010177794611081,5.843096460012021e-07,8.024784960980469e-07,1.981675978868225e-07,1.958110686928194e-07,2.9498385956117094e-08,5.360021759770461e-08,5.002225855754715e-10,0.9989799857139589,4.010623229078192e-07
2,0,0,12,12,21,4,1,2,0,0,0.0005385544500313,2.523801413190085e-05,0.0425065383315086,0.1814795732498169,0.4032800495624542,0.2155391424894333,0.0007846652297303,0.1549702584743499,0.0001239211705978,0.0007520695216953
0,48,1,0,0,0,0,0,0,1,0,0.0719163194298744,7.89985351730138e-05,0.0954123511910438,0.2399467676877975,0.0991384536027908,0.2399546653032302,0.000131353008328,0.2518783509731293,0.0013443756615743,0.0001984567061299
9,0,0,0,0,0,0,0,0,0,51,0.0656729117035865,0.0003532691043801,0.0001329936640104,2.2428537704399787e-05,5.519646038010251e-06,5.020343905925984e-06,1.5509829609072767e-05,4.938990969094448e-06,0.9296593070030212,0.0041280454024672
2,0,0,53,0,0,0,0,0,0,0,0.0789369419217109,0.0240749027580022,0.5735445618629456,0.0022294595837593,0.0042011206969618,0.0115404846146702,0.0013540383661165,0.0267855655401945,0.1502627283334732,0.1270701438188552
6,0,0,0,1,1,2,48,0,0,0,9.363556046082522e-07,6.040967832632305e-07,0.0004493178857956,9.310034511145204e-05,1.1548548172868324e-05,1.8632697901921347e-05,0.9994231462478638,1.623661546545918e-06,8.497383419125981e-07,3.013186073985708e-07
5,0,0,0,0,0,55,0,0,0,0,0.0062291165813803,0.0005899836542084,0.012116627767682,0.1770114749670028,0.1238378062844276,0.4388657510280609,0.0047559258528053,0.2334638237953186,0.0010275915265083,0.0021019268315285
4,0,0,0,0,40,1,0,11,0,0,0.0003070460516028,1.8154932490688225e-07,0.0315344259142875,0.0029658209532499,0.9587259888648988,0.0034434504341334,5.574738679570146e-05,0.0029659708961844,8.486560432174883e-07,3.771178853639867e-07
2,0,0,47,1,0,0,2,0,0,0,0.0001932584564201,0.0002762336807791,0.8404373526573181,0.0375252068042755,0.0592173412442207,0.0051351143047213,0.0258068963885307,0.0306257903575897,0.0002049492468358,0.0005778378690592
6,0,0,0,0,0,0,50,0,0,1,1.806297586881556e-05,5.425496055977419e-06,0.0011249192757532,0.0059960116632282,0.0032469944562762,9.268007124774158e-05,0.9894179701805116,2.069609399768524e-05,7.127637945814058e-05,6.007091997162206e-06
9,0,0,0,0,1,0,0,0,1,49,0.067398302257061,0.0089323418214917,0.0013159381924197,0.0003204219974577,0.0001597495574969,3.379268673597835e-05,0.0002187028876505,0.0006021414883434,0.1716188639402389,0.7493997812271118
9,0,0,0,1,0,0,0,0,1,51,0.0021593028213828,0.0354360602796077,0.0562903061509132,0.0474202148616313,0.0023089919704943,0.0016097632469609,0.0360796190798282,0.0040781404823064,0.0041878605261445,0.8104296922683716
8,0,0,0,0,0,0,0,0,52,0,0.421163409948349,0.0014661914901807,0.0037595618050545,0.0013876816956326,0.0003612989385146,0.0002939729893114,0.0016478121979162,0.0001501447113696,0.5647668838500977,0.0050029982812702
